Title,Genre,ReleaseDate,Runtime,IMDB Score,Language,Views,AddedDate
Becoming,Documentary,06-05-2020,89,6.8,English,342355,07-02-2023
Saving Capitalism,Documentary,21-11-2017,73,6.8,English,49041,07-02-2023
Tony Parker: The Final Shot,Documentary,06-01-2021,98,6.8,French,252119,07-02-2023
Mank,Biopic,04-12-2020,132,6.9,English,164208,07-02-2023
ReMastered: Who Shot the Sheriff?,Documentary,12-10-2018,57,6.9,English,100702,07-02-2023
